frame,structure,x,y
33,jaw,67.000,79.000
33,jaw,59.000,85.000
33,jaw,59.000,86.000
33,jaw,68.000,80.000
33,jaw,59.000,87.000
33,jaw,59.000,88.000
33,jaw,58.000,89.000
33,jaw,68.000,81.000
33,jaw,58.000,90.000
33,jaw,68.000,82.000
33,jaw,58.000,91.000
33,jaw,56.000,93.000
33,jaw,55.000,94.000
33,jaw,54.000,95.000
33,jaw,58.000,92.000
33,jaw,57.000,93.000
33,jaw,54.000,96.000
33,jaw,68.000,83.000
33,jaw,55.000,97.000
33,jaw,68.000,84.000
33,jaw,55.000,98.000
33,jaw,68.000,85.000
33,jaw,56.000,99.000
33,jaw,56.000,100.000
33,jaw,68.000,86.000
33,jaw,57.000,101.000
33,jaw,68.000,87.000
33,jaw,58.000,101.000
33,jaw,64.000,93.000
33,jaw,65.000,92.000
33,jaw,68.000,88.000
33,jaw,66.000,91.000
33,jaw,59.000,101.000
33,jaw,64.000,94.000
33,jaw,67.000,90.000
33,jaw,68.000,89.000
33,jaw,64.000,95.000
33,jaw,60.000,102.000
33,jaw,61.000,102.000
33,jaw,65.000,96.000
33,jaw,62.000,101.000
33,jaw,65.000,97.000
33,jaw,63.000,101.000
33,jaw,65.000,98.000
33,jaw,64.000,100.000
33,jaw,65.000,99.000
33,jaw,108.000,68.000
33,jaw,107.000,68.000
33,jaw,106.000,68.000
33,jaw,105.000,68.000
33,jaw,104.000,68.000
33,jaw,111.000,67.000
33,jaw,103.000,68.000
33,jaw,110.000,67.000
33,jaw,109.000,67.000
33,jaw,102.000,68.000
33,jaw,115.000,66.000
33,jaw,114.000,66.000
33,jaw,101.000,68.000
33,jaw,113.000,66.000
33,jaw,100.000,68.000
33,jaw,112.000,66.000
33,jaw,118.000,65.000
33,jaw,117.000,65.000
33,jaw,99.000,68.000
33,jaw,116.000,65.000
33,jaw,98.000,68.000
33,jaw,119.000,64.000
33,jaw,97.000,68.000
33,jaw,96.000,68.000
33,jaw,119.000,63.000
33,jaw,95.000,68.000
33,jaw,94.000,68.000
33,jaw,119.000,62.000
33,jaw,93.000,68.000
33,jaw,119.000,61.000
33,jaw,92.000,68.000
33,jaw,119.000,60.000
33,jaw,91.000,68.000
33,jaw,119.000,59.000
33,jaw,90.000,68.000
33,jaw,119.000,58.000
33,jaw,89.000,68.000
33,jaw,119.000,57.000
33,jaw,118.000,57.000
33,jaw,117.000,57.000
33,jaw,116.000,57.000
33,jaw,115.000,57.000
33,jaw,88.000,68.000
33,jaw,114.000,57.000
33,jaw,113.000,57.000
33,jaw,112.000,57.000
33,jaw,111.000,57.000
33,jaw,87.000,68.000
33,jaw,108.000,58.000
33,jaw,110.000,57.000
33,jaw,107.000,58.000
33,jaw,109.000,57.000
33,jaw,106.000,58.000
33,jaw,105.000,58.000
33,jaw,86.000,68.000
33,jaw,104.000,58.000
33,jaw,103.000,58.000
33,jaw,102.000,58.000
33,jaw,101.000,58.000
33,jaw,100.000,58.000
33,jaw,99.000,58.000
33,jaw,98.000,58.000
33,jaw,97.000,58.000
33,jaw,96.000,58.000
33,jaw,85.000,67.000
33,jaw,95.000,58.000
33,jaw,94.000,57.000
33,jaw,85.000,66.000
33,jaw,93.000,57.000
33,jaw,92.000,57.000
33,jaw,91.000,57.000
33,jaw,90.000,57.000
33,jaw,84.000,65.000
33,jaw,89.000,57.000
33,jaw,88.000,57.000
33,jaw,87.000,57.000
33,jaw,83.000,65.000
33,jaw,86.000,57.000
33,jaw,85.000,57.000
33,jaw,82.000,65.000
33,jaw,84.000,58.000
33,jaw,83.000,58.000
33,jaw,81.000,65.000
33,jaw,82.000,58.000
33,jaw,81.000,58.000
33,jaw,80.000,58.000
33,jaw,80.000,66.000
33,jaw,79.000,58.000
33,jaw,78.000,59.000
33,jaw,79.000,67.000
33,jaw,77.000,59.000
33,jaw,76.000,59.000
33,jaw,75.000,59.000
33,jaw,74.000,59.000
33,jaw,73.000,59.000
33,jaw,78.000,68.000
33,jaw,72.000,60.000
33,jaw,71.000,60.000
33,jaw,70.000,60.000
33,jaw,77.000,68.000
33,jaw,69.000,61.000
33,jaw,68.000,61.000
33,jaw,76.000,68.000
33,jaw,67.000,61.000
33,jaw,66.000,61.000
33,jaw,65.000,61.000
33,jaw,75.000,68.000
33,jaw,64.000,61.000
33,jaw,63.000,62.000
33,jaw,74.000,68.000
33,jaw,73.000,68.000
33,jaw,62.000,63.000
33,jaw,72.000,68.000
33,jaw,61.000,64.000
33,jaw,60.000,64.000
33,jaw,71.000,68.000
33,jaw,68.000,67.000
33,jaw,67.000,67.000
33,jaw,70.000,68.000
33,jaw,66.000,67.000
33,jaw,59.000,65.000
33,jaw,69.000,68.000
33,jaw,58.000,66.000
33,jaw,65.000,68.000
33,jaw,57.000,67.000
33,jaw,57.000,68.000
33,jaw,64.000,69.000
33,jaw,56.000,69.000
33,jaw,63.000,70.000
33,jaw,56.000,70.000
33,jaw,63.000,71.000
33,jaw,56.000,71.000
33,palate,107.000,114.000
33,palate,107.000,115.000
33,palate,107.000,116.000
33,palate,107.000,117.000
33,palate,107.000,118.000
33,palate,108.000,118.000
33,palate,109.000,118.000
33,palate,110.000,118.000
33,palate,111.000,118.000
33,palate,112.000,118.000
33,palate,113.000,118.000
33,palate,114.000,119.000
33,palate,115.000,119.000
33,palate,116.000,120.000
33,palate,117.000,120.000
33,palate,118.000,120.000
33,palate,119.000,120.000
33,palate,120.000,120.000
33,palate,121.000,121.000
33,palate,122.000,121.000
33,palate,123.000,121.000
33,palate,124.000,121.000
33,palate,125.000,121.000
33,palate,126.000,120.000
33,palate,127.000,120.000
33,palate,128.000,119.000
33,palate,129.000,118.000
33,palate,130.000,117.000
33,palate,130.000,116.000
33,palate,131.000,115.000
33,palate,131.000,114.000
33,palate,131.000,113.000
33,palate,132.000,112.000
33,palate,132.000,111.000
33,palate,132.000,110.000
33,palate,132.000,109.000
33,palate,122.000,113.000
33,palate,132.000,108.000
33,palate,132.000,107.000
33,palate,132.000,106.000
33,palate,123.000,112.000
33,palate,132.000,105.000
33,palate,124.000,111.000
33,palate,132.000,104.000
33,palate,131.000,103.000
33,palate,127.000,107.000
33,palate,126.000,108.000
33,palate,125.000,109.000
33,palate,124.000,110.000
33,palate,130.000,103.000
33,palate,128.000,105.000
33,palate,127.000,106.000
33,palate,128.000,104.000
33,palate,129.000,102.000
33,palate,128.000,103.000
33,palate,121.000,113.000
33,palate,120.000,113.000
33,palate,119.000,113.000
33,palate,118.000,113.000
33,palate,117.000,113.000
33,palate,116.000,113.000
33,palate,115.000,113.000
33,palate,114.000,113.000
33,palate,113.000,113.000
33,palate,112.000,113.000
33,palate,111.000,113.000
33,palate,110.000,113.000
33,palate,109.000,113.000
33,palate,108.000,113.000
33,palate,107.000,113.000
34,tongue,70.000,88.500
34,tongue,68.545,90.776
34,tongue,70.145,92.500
34,tongue,72.901,92.701
34,tongue,74.628,94.756
34,tongue,76.610,96.555
34,tongue,79.097,97.799
34,tongue,81.320,99.410
34,tongue,83.868,100.474
34,tongue,86.546,101.023
34,tongue,89.236,101.500
34,tongue,91.877,102.189
34,tongue,94.509,103.009
34,tongue,96.787,104.457
34,tongue,99.185,105.685
34,tongue,101.740,106.500
34,tongue,104.328,107.414
34,tongue,106.885,108.307
34,tongue,109.498,107.500
34,tongue,112.273,107.445
34,tongue,114.809,106.345
34,tongue,117.413,105.500
34,tongue,120.141,105.179
34,tongue,122.182,103.318
34,tongue,124.149,101.351
34,tongue,126.115,99.385
34,tongue,128.051,97.398
34,tongue,128.500,94.700
34,tongue,129.217,92.066
34,tongue,129.632,89.342
34,tongue,130.449,86.744
34,tongue,128.986,84.471
34,tongue,129.847,82.531
34,tongue,132.144,81.212
34,tongue,133.613,78.887
34,tongue,135.333,76.760
34,tongue,134.355,74.210
34,tongue,132.744,71.988
34,tongue,131.594,69.469
34,tongue,130.500,67.000
34,jaw,55.000,72.000
34,jaw,64.000,72.000
34,jaw,55.000,73.000
34,jaw,65.000,73.000
34,jaw,55.000,74.000
34,jaw,55.000,75.000
34,jaw,66.000,74.000
34,jaw,55.000,76.000
34,jaw,55.000,77.000
34,jaw,66.000,75.000
34,jaw,55.000,78.000
34,jaw,55.000,79.000
34,jaw,55.000,80.000
34,jaw,67.000,76.000
34,jaw,56.000,81.000
34,jaw,56.000,82.000
34,jaw,68.000,77.000
34,jaw,57.000,83.000
34,jaw,68.000,78.000
34,jaw,58.000,84.000
34,jaw,58.000,85.000
34,jaw,58.000,86.000
34,jaw,69.000,79.000
34,jaw,58.000,87.000
34,jaw,58.000,88.000
34,jaw,69.000,80.000
34,jaw,58.000,89.000
34,jaw,58.000,90.000
34,jaw,57.000,91.000
34,jaw,56.000,92.000
34,jaw,69.000,81.000
34,jaw,56.000,93.000
34,jaw,55.000,94.000
34,jaw,55.000,95.000
34,jaw,55.000,96.000
34,jaw,55.000,97.000
34,jaw,55.000,98.000
34,jaw,70.000,82.000
34,jaw,55.000,99.000
34,jaw,70.000,83.000
34,jaw,56.000,100.000
34,jaw,57.000,100.000
34,jaw,70.000,84.000
34,jaw,58.000,101.000
34,jaw,69.000,86.000
34,jaw,70.000,85.000
34,jaw,68.000,88.000
34,jaw,69.000,87.000
34,jaw,67.000,90.000
34,jaw,59.000,102.000
34,jaw,68.000,89.000
34,jaw,67.000,91.000
34,jaw,60.000,102.000
34,jaw,67.000,92.000
34,jaw,61.000,102.000
34,jaw,62.000,101.000
34,jaw,67.000,93.000
34,jaw,66.000,95.000
34,jaw,65.000,97.000
34,jaw,63.000,101.000
34,jaw,67.000,94.000
34,jaw,66.000,96.000
34,jaw,65.000,98.000
34,jaw,65.000,99.000
34,jaw,64.000,101.000
34,jaw,65.000,100.000
34,jaw,108.000,68.000
34,jaw,107.000,68.000
34,jaw,106.000,68.000
34,jaw,105.000,68.000
34,jaw,111.000,67.000
34,jaw,104.000,68.000
34,jaw,110.000,67.000
34,jaw,103.000,68.000
34,jaw,109.000,67.000
34,jaw,115.000,66.000
34,jaw,102.000,68.000
34,jaw,114.000,66.000
34,jaw,113.000,66.000
34,jaw,101.000,68.000
34,jaw,112.000,66.000
34,jaw,117.000,65.000
34,jaw,100.000,68.000
34,jaw,116.000,65.000
34,jaw,99.000,68.000
34,jaw,118.000,64.000
34,jaw,98.000,68.000
34,jaw,97.000,68.000
34,jaw,96.000,68.000
34,jaw,118.000,63.000
34,jaw,95.000,68.000
34,jaw,118.000,62.000
34,jaw,94.000,68.000
34,jaw,93.000,68.000
34,jaw,118.000,61.000
34,jaw,92.000,68.000
34,jaw,118.000,60.000
34,jaw,91.000,68.000
34,jaw,118.000,59.000
34,jaw,117.000,59.000
34,jaw,116.000,59.000
34,jaw,90.000,68.000
34,jaw,115.000,59.000
34,jaw,114.000,59.000
34,jaw,113.000,59.000
34,jaw,89.000,68.000
34,jaw,112.000,59.000
34,jaw,111.000,59.000
34,jaw,110.000,59.000
34,jaw,107.000,60.000
34,jaw,109.000,59.000
34,jaw,106.000,60.000
34,jaw,108.000,59.000
34,jaw,105.000,60.000
34,jaw,104.000,60.000
34,jaw,103.000,60.000
34,jaw,102.000,60.000
34,jaw,101.000,60.000
34,jaw,88.000,67.000
34,jaw,100.000,60.000
34,jaw,99.000,60.000
34,jaw,87.000,67.000
34,jaw,98.000,59.000
34,jaw,86.000,67.000
34,jaw,97.000,59.000
34,jaw,96.000,59.000
34,jaw,95.000,59.000
34,jaw,94.000,59.000
34,jaw,93.000,59.000
34,jaw,92.000,59.000
34,jaw,85.000,66.000
34,jaw,91.000,59.000
34,jaw,90.000,58.000
34,jaw,89.000,58.000
34,jaw,84.000,65.000
34,jaw,88.000,58.000
34,jaw,87.000,58.000
34,jaw,86.000,58.000
34,jaw,83.000,64.000
34,jaw,85.000,58.000
34,jaw,82.000,64.000
34,jaw,84.000,58.000
34,jaw,83.000,58.000
34,jaw,81.000,64.000
34,jaw,82.000,58.000
34,jaw,81.000,59.000
34,jaw,80.000,64.000
34,jaw,80.000,59.000
34,jaw,79.000,59.000
34,jaw,79.000,65.000
34,jaw,78.000,59.000
34,jaw,77.000,59.000
34,jaw,78.000,66.000
34,jaw,76.000,59.000
34,jaw,75.000,59.000
34,jaw,74.000,59.000
34,jaw,77.000,67.000
34,jaw,73.000,59.000
34,jaw,72.000,59.000
34,jaw,76.000,67.000
34,jaw,71.000,60.000
34,jaw,70.000,60.000
34,jaw,69.000,60.000
34,jaw,75.000,67.000
34,jaw,68.000,60.000
34,jaw,67.000,60.000
34,jaw,74.000,67.000
34,jaw,66.000,60.000
34,jaw,65.000,60.000
34,jaw,64.000,61.000
34,jaw,63.000,62.000
34,jaw,73.000,68.000
34,jaw,72.000,68.000
34,jaw,62.000,63.000
34,jaw,61.000,63.000
34,jaw,71.000,68.000
34,jaw,68.000,67.000
34,jaw,70.000,68.000
34,jaw,60.000,64.000
34,jaw,67.000,67.000
34,jaw,69.000,68.000
34,jaw,59.000,65.000
34,jaw,66.000,68.000
34,jaw,58.000,66.000
34,jaw,65.000,68.000
34,jaw,57.000,67.000
34,jaw,64.000,69.000
34,jaw,56.000,68.000
34,jaw,64.000,70.000
34,jaw,55.000,69.000
34,jaw,55.000,70.000
34,jaw,64.000,71.000
34,jaw,55.000,71.000
34,palate,107.000,114.000
34,palate,107.000,115.000
34,palate,107.000,116.000
34,palate,107.000,117.000
34,palate,107.000,118.000
34,palate,108.000,118.000
34,palate,109.000,118.000
34,palate,110.000,118.000
34,palate,111.000,118.000
34,palate,112.000,118.000
34,palate,113.000,118.000
34,palate,114.000,119.000
34,palate,115.000,119.000
34,palate,116.000,120.000
34,palate,117.000,120.000
34,palate,118.000,121.000
34,palate,119.000,121.000
34,palate,120.000,121.000
34,palate,121.000,121.000
34,palate,122.000,121.000
34,palate,123.000,121.000
34,palate,124.000,120.000
34,palate,125.000,120.000
34,palate,126.000,119.000
34,palate,127.000,118.000
34,palate,128.000,117.000
34,palate,129.000,116.000
34,palate,130.000,115.000
34,palate,131.000,114.000
34,palate,131.000,113.000
34,palate,132.000,112.000
34,palate,122.000,113.000
34,palate,132.000,111.000
34,palate,132.000,110.000
34,palate,132.000,109.000
34,palate,132.000,108.000
34,palate,132.000,107.000
34,palate,123.000,112.000
34,palate,132.000,106.000
34,palate,124.000,111.000
34,palate,132.000,105.000
34,palate,132.000,104.000
34,palate,131.000,103.000
34,palate,127.000,107.000
34,palate,126.000,108.000
34,palate,125.000,109.000
34,palate,124.000,110.000
34,palate,131.000,102.000
34,palate,128.000,105.000
34,palate,127.000,106.000
34,palate,130.000,102.000
34,palate,128.000,104.000
34,palate,129.000,102.000
34,palate,128.000,103.000
34,palate,121.000,113.000
34,palate,120.000,113.000
34,palate,119.000,113.000
34,palate,118.000,113.000
34,palate,117.000,113.000
34,palate,116.000,113.000
34,palate,115.000,113.000
34,palate,114.000,113.000
34,palate,113.000,113.000
34,palate,112.000,113.000
34,palate,111.000,113.000
34,palate,110.000,113.000
34,palate,109.000,113.000
34,palate,108.000,113.000
35,tongue,72.500,86.000
35,tongue,73.279,87.444
35,tongue,75.868,86.316
35,tongue,77.500,87.285
35,tongue,77.524,90.122
35,tongue,78.968,92.468
35,tongue,81.103,94.301
35,tongue,83.403,95.903
35,tongue,86.064,96.782
35,tongue,88.605,98.052
35,tongue,91.145,99.322
35,tongue,93.762,100.262
35,tongue,95.770,102.270
35,tongue,97.778,104.278
35,tongue,100.127,105.813
35,tongue,102.667,107.084
35,tongue,105.354,107.927
35,tongue,108.081,108.500
35,tongue,110.921,108.500
35,tongue,113.579,107.584
35,tongue,116.410,107.500
35,tongue,119.191,107.154
35,tongue,121.878,106.311
35,tongue,124.016,104.484
35,tongue,126.025,102.475
35,tongue,127.653,100.194
35,tongue,129.460,98.040
35,tongue,131.296,95.908
35,tongue,131.500,93.094
35,tongue,131.500,90.254
35,tongue,131.500,87.414
35,tongue,131.416,84.582
35,tongue,131.826,82.535
35,tongue,134.548,81.952
35,tongue,135.619,79.407
35,tongue,136.500,76.746
35,tongue,135.647,74.147
35,tongue,133.772,72.043
35,tongue,133.500,69.245
35,tongue,133.000,66.500
35,jaw,58.000,69.000
35,jaw,68.000,69.000
35,jaw,58.000,70.000
35,jaw,58.000,71.000
35,jaw,69.000,70.000
35,jaw,58.000,72.000
35,jaw,59.000,73.000
35,jaw,70.000,71.000
35,jaw,60.000,74.000
35,jaw,70.000,72.000
35,jaw,60.000,75.000
35,jaw,61.000,76.000
35,jaw,71.000,73.000
35,jaw,61.000,77.000
35,jaw,62.000,78.000
35,jaw,71.000,74.000
35,jaw,62.000,79.000
35,jaw,62.000,80.000
35,jaw,62.000,81.000
35,jaw,61.000,82.000
35,jaw,72.000,75.000
35,jaw,61.000,83.000
35,jaw,60.000,84.000
35,jaw,72.000,76.000
35,jaw,60.000,85.000
35,jaw,59.000,86.000
35,jaw,59.000,87.000
35,jaw,58.000,88.000
35,jaw,57.000,89.000
35,jaw,56.000,90.000
35,jaw,55.000,91.000
35,jaw,72.000,77.000
35,jaw,55.000,92.000
35,jaw,55.000,93.000
35,jaw,55.000,94.000
35,jaw,55.000,95.000
35,jaw,73.000,78.000
35,jaw,56.000,96.000
35,jaw,56.000,97.000
35,jaw,73.000,79.000
35,jaw,57.000,98.000
35,jaw,58.000,99.000
35,jaw,73.000,80.000
35,jaw,59.000,99.000
35,jaw,60.000,99.000
35,jaw,73.000,81.000
35,jaw,71.000,84.000
35,jaw,69.000,87.000
35,jaw,72.000,83.000
35,jaw,61.000,99.000
35,jaw,70.000,86.000
35,jaw,73.000,82.000
35,jaw,71.000,85.000
35,jaw,69.000,88.000
35,jaw,62.000,99.000
35,jaw,68.000,90.000
35,jaw,69.000,89.000
35,jaw,63.000,99.000
35,jaw,68.000,91.000
35,jaw,68.000,92.000
35,jaw,64.000,99.000
35,jaw,65.000,98.000
35,jaw,68.000,93.000
35,jaw,68.000,94.000
35,jaw,67.000,96.000
35,jaw,66.000,98.000
35,jaw,68.000,95.000
35,jaw,67.000,97.000
35,jaw,114.000,66.000
35,jaw,113.000,66.000
35,jaw,112.000,66.000
35,jaw,111.000,66.000
35,jaw,110.000,66.000
35,jaw,109.000,66.000
35,jaw,108.000,66.000
35,jaw,107.000,66.000
35,jaw,115.000,65.000
35,jaw,106.000,66.000
35,jaw,105.000,66.000
35,jaw,104.000,66.000
35,jaw,103.000,66.000
35,jaw,117.000,64.000
35,jaw,102.000,66.000
35,jaw,116.000,64.000
35,jaw,101.000,66.000
35,jaw,100.000,66.000
35,jaw,118.000,63.000
35,jaw,119.000,62.000
35,jaw,120.000,61.000
35,jaw,99.000,65.000
35,jaw,120.000,60.000
35,jaw,98.000,65.000
35,jaw,97.000,65.000
35,jaw,121.000,59.000
35,jaw,96.000,65.000
35,jaw,121.000,58.000
35,jaw,95.000,65.000
35,jaw,121.000,57.000
35,jaw,94.000,65.000
35,jaw,121.000,56.000
35,jaw,93.000,65.000
35,jaw,121.000,55.000
35,jaw,120.000,55.000
35,jaw,119.000,55.000
35,jaw,118.000,55.000
35,jaw,117.000,55.000
35,jaw,116.000,55.000
35,jaw,115.000,55.000
35,jaw,112.000,56.000
35,jaw,114.000,55.000
35,jaw,111.000,56.000
35,jaw,113.000,55.000
35,jaw,110.000,56.000
35,jaw,92.000,64.000
35,jaw,109.000,56.000
35,jaw,108.000,56.000
35,jaw,107.000,56.000
35,jaw,91.000,64.000
35,jaw,106.000,56.000
35,jaw,105.000,56.000
35,jaw,104.000,56.000
35,jaw,90.000,64.000
35,jaw,103.000,55.000
35,jaw,89.000,64.000
35,jaw,102.000,55.000
35,jaw,101.000,55.000
35,jaw,100.000,55.000
35,jaw,99.000,55.000
35,jaw,98.000,55.000
35,jaw,97.000,55.000
35,jaw,88.000,63.000
35,jaw,96.000,55.000
35,jaw,95.000,55.000
35,jaw,88.000,62.000
35,jaw,94.000,54.000
35,jaw,93.000,54.000
35,jaw,92.000,54.000
35,jaw,87.000,61.000
35,jaw,91.000,54.000
35,jaw,90.000,54.000
35,jaw,86.000,61.000
35,jaw,89.000,54.000
35,jaw,88.000,54.000
35,jaw,85.000,61.000
35,jaw,87.000,54.000
35,jaw,84.000,62.000
35,jaw,86.000,54.000
35,jaw,85.000,54.000
35,jaw,83.000,63.000
35,jaw,84.000,54.000
35,jaw,83.000,54.000
35,jaw,82.000,63.000
35,jaw,82.000,54.000
35,jaw,81.000,54.000
35,jaw,80.000,54.000
35,jaw,81.000,64.000
35,jaw,79.000,54.000
35,jaw,78.000,54.000
35,jaw,77.000,54.000
35,jaw,80.000,64.000
35,jaw,76.000,54.000
35,jaw,75.000,55.000
35,jaw,79.000,64.000
35,jaw,74.000,56.000
35,jaw,73.000,56.000
35,jaw,72.000,56.000
35,jaw,78.000,64.000
35,jaw,71.000,56.000
35,jaw,70.000,56.000
35,jaw,69.000,56.000
35,jaw,77.000,64.000
35,jaw,68.000,56.000
35,jaw,76.000,64.000
35,jaw,67.000,57.000
35,jaw,66.000,57.000
35,jaw,75.000,64.000
35,jaw,73.000,63.000
35,jaw,65.000,58.000
35,jaw,74.000,64.000
35,jaw,72.000,63.000
35,jaw,64.000,59.000
35,jaw,71.000,63.000
35,jaw,70.000,63.000
35,jaw,63.000,60.000
35,jaw,62.000,61.000
35,jaw,69.000,64.000
35,jaw,61.000,62.000
35,jaw,68.000,65.000
35,jaw,60.000,63.000
35,jaw,60.000,64.000
35,jaw,67.000,66.000
35,jaw,59.000,65.000
35,jaw,59.000,66.000
35,jaw,67.000,67.000
35,jaw,59.000,67.000
35,jaw,67.000,68.000
35,jaw,58.000,68.000
35,palate,108.000,113.000
35,palate,109.000,113.000
35,palate,110.000,113.000
35,palate,111.000,113.000
35,palate,112.000,113.000
35,palate,113.000,113.000
35,palate,107.000,114.000
35,palate,107.000,115.000
35,palate,107.000,116.000
35,palate,107.000,117.000
35,palate,107.000,118.000
35,palate,108.000,118.000
35,palate,109.000,118.000
35,palate,110.000,118.000
35,palate,111.000,118.000
35,palate,112.000,119.000
35,palate,113.000,119.000
35,palate,114.000,119.000
35,palate,115.000,119.000
35,palate,116.000,119.000
35,palate,117.000,120.000
35,palate,118.000,120.000
35,palate,119.000,121.000
35,palate,120.000,121.000
35,palate,121.000,121.000
35,palate,122.000,121.000
35,palate,123.000,121.000
35,palate,124.000,120.000
35,palate,125.000,119.000
35,palate,126.000,118.000
35,palate,127.000,117.000
35,palate,128.000,116.000
35,palate,129.000,115.000
35,palate,130.000,114.000
35,palate,130.000,113.000
35,palate,131.000,112.000
35,palate,131.000,111.000
35,palate,132.000,110.000
35,palate,132.000,109.000
35,palate,132.000,108.000
35,palate,132.000,107.000
35,palate,132.000,106.000
35,palate,132.000,105.000
35,palate,132.000,104.000
35,palate,131.000,103.000
35,palate,131.000,102.000
35,palate,126.000,107.000
35,palate,125.000,108.000
35,palate,124.000,109.000
35,palate,123.000,110.000
35,palate,127.000,105.000
35,palate,130.000,101.000
35,palate,126.000,106.000
35,palate,122.000,111.000
35,palate,127.000,104.000
35,palate,129.000,101.000
35,palate,128.000,102.000
35,palate,127.000,103.000
35,palate,121.000,112.000
35,palate,120.000,112.000
35,palate,119.000,112.000
35,palate,118.000,112.000
35,palate,117.000,112.000
35,palate,116.000,112.000
35,palate,115.000,112.000
35,palate,114.000,112.000
36,tongue,72.500,87.000
36,tongue,74.540,87.960
36,tongue,76.097,85.403
36,tongue,78.696,83.902
36,tongue,81.333,83.176
36,tongue,79.907,85.686
36,tongue,80.019,88.538
36,tongue,81.372,91.244
36,tongue,83.146,93.646
36,tongue,85.285,95.785
36,tongue,87.717,97.443
36,tongue,90.520,98.510
36,tongue,93.328,99.566
36,tongue,95.747,101.247
36,tongue,97.886,103.386
36,tongue,100.025,105.525
36,tongue,102.744,106.649
36,tongue,105.047,108.547
36,tongue,107.789,109.500
36,tongue,110.798,109.340
36,tongue,113.249,107.650
36,tongue,116.259,107.500
36,tongue,119.116,106.692
36,tongue,121.870,105.630
36,tongue,124.009,103.491
36,tongue,126.148,101.352
36,tongue,128.287,99.213
36,tongue,129.500,96.579
36,tongue,130.354,93.730
36,tongue,130.500,90.719
36,tongue,130.500,87.695
36,tongue,130.435,84.676
36,tongue,129.913,81.921
36,tongue,132.764,82.347
36,tongue,135.039,80.422
36,tongue,135.035,77.570
36,tongue,134.500,74.648
36,tongue,134.426,71.631
36,tongue,133.192,68.884
36,tongue,132.500,66.000
36,jaw,59.000,69.000
36,jaw,69.000,69.000
36,jaw,59.000,70.000
36,jaw,60.000,71.000
36,jaw,69.000,70.000
36,jaw,60.000,72.000
36,jaw,61.000,73.000
36,jaw,70.000,71.000
36,jaw,61.000,74.000
36,jaw,70.000,72.000
36,jaw,61.000,75.000
36,jaw,61.000,76.000
36,jaw,61.000,77.000
36,jaw,71.000,73.000
36,jaw,62.000,78.000
36,jaw,71.000,74.000
36,jaw,62.000,79.000
36,jaw,63.000,80.000
36,jaw,72.000,75.000
36,jaw,63.000,81.000
36,jaw,62.000,82.000
36,jaw,62.000,83.000
36,jaw,61.000,84.000
36,jaw,60.000,85.000
36,jaw,72.000,76.000
36,jaw,60.000,86.000
36,jaw,59.000,87.000
36,jaw,58.000,88.000
36,jaw,57.000,89.000
36,jaw,56.000,90.000
36,jaw,55.000,91.000
36,jaw,55.000,92.000
36,jaw,55.000,93.000
36,jaw,55.000,94.000
36,jaw,73.000,77.000
36,jaw,55.000,95.000
36,jaw,55.000,96.000
36,jaw,73.000,78.000
36,jaw,56.000,97.000
36,jaw,73.000,79.000
36,jaw,57.000,98.000
36,jaw,58.000,99.000
36,jaw,73.000,80.000
36,jaw,59.000,99.000
36,jaw,72.000,82.000
36,jaw,60.000,99.000
36,jaw,73.000,81.000
36,jaw,71.000,84.000
36,jaw,69.000,87.000
36,jaw,61.000,99.000
36,jaw,72.000,83.000
36,jaw,70.000,86.000
36,jaw,68.000,89.000
36,jaw,67.000,91.000
36,jaw,69.000,88.000
36,jaw,71.000,85.000
36,jaw,62.000,99.000
36,jaw,68.000,90.000
36,jaw,67.000,92.000
36,jaw,63.000,99.000
36,jaw,67.000,93.000
36,jaw,64.000,98.000
36,jaw,65.000,97.000
36,jaw,67.000,94.000
36,jaw,66.000,96.000
36,jaw,67.000,95.000
36,jaw,109.000,66.000
36,jaw,108.000,66.000
36,jaw,107.000,66.000
36,jaw,106.000,66.000
36,jaw,105.000,66.000
36,jaw,104.000,66.000
36,jaw,103.000,66.000
36,jaw,112.000,65.000
36,jaw,111.000,65.000
36,jaw,102.000,66.000
36,jaw,110.000,65.000
36,jaw,101.000,66.000
36,jaw,116.000,64.000
36,jaw,100.000,66.000
36,jaw,115.000,64.000
36,jaw,114.000,64.000
36,jaw,99.000,66.000
36,jaw,113.000,64.000
36,jaw,117.000,63.000
36,jaw,119.000,62.000
36,jaw,118.000,62.000
36,jaw,120.000,61.000
36,jaw,98.000,65.000
36,jaw,120.000,60.000
36,jaw,97.000,65.000
36,jaw,96.000,65.000
36,jaw,120.000,59.000
36,jaw,95.000,65.000
36,jaw,120.000,58.000
36,jaw,94.000,65.000
36,jaw,120.000,57.000
36,jaw,93.000,65.000
36,jaw,120.000,56.000
36,jaw,120.000,55.000
36,jaw,120.000,54.000
36,jaw,119.000,54.000
36,jaw,118.000,54.000
36,jaw,117.000,54.000
36,jaw,116.000,54.000
36,jaw,92.000,64.000
36,jaw,115.000,54.000
36,jaw,112.000,55.000
36,jaw,114.000,54.000
36,jaw,111.000,55.000
36,jaw,113.000,54.000
36,jaw,110.000,55.000
36,jaw,91.000,64.000
36,jaw,109.000,55.000
36,jaw,108.000,55.000
36,jaw,107.000,55.000
36,jaw,90.000,64.000
36,jaw,106.000,55.000
36,jaw,105.000,55.000
36,jaw,104.000,55.000
36,jaw,103.000,55.000
